PIO_CAPTURING...
PIO_CAPTURE_DONE count=32768 sample_hz=33250000.0
BEGIN_PIO_CAPTURE
sample_hz=33250000.0
idx,delta_ns,p6,fd7,fd6,fd5,fd4,fd3,fd2,fd1,fd0,reb,p16,p17,p18,p19,rst-,p21,p22
28495,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28496,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28497,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28498,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28499,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28500,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28501,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28502,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28503,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28504,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28505,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28506,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28507,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28508,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28509,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28510,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28511,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28512,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28513,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28514,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28515,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28516,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28517,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28518,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28519,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28520,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28521,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28522,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28523,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28524,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28525,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28526,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28527,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28528,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28529,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28530,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28531,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28532,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28533,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28534,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28535,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28536,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28537,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28538,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28539,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28540,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28541,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28542,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28543,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28544,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28545,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28546,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28547,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28548,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28549,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28550,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28551,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28552,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28553,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28554,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28555,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28556,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28557,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28558,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28559,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28560,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28561,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28562,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28563,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28564,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28565,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28566,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28567,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28568,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28569,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28570,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28571,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28572,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28573,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28574,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28575,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28576,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28577,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28578,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28579,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28580,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28581,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28582,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28583,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28584,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28585,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28586,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28587,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28588,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28589,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28590,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28591,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28592,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28593,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28594,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28595,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28596,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28597,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28598,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28599,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28600,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28601,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28602,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28603,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28604,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28605,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28606,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28607,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28608,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28609,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28610,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28611,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28612,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28613,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28614,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28615,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28616,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28617,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28618,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28619,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28620,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28621,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28622,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28623,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28624,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28625,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28626,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28627,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28628,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28629,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28630,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28631,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28632,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28633,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28634,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28635,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28636,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28637,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28638,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28639,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28640,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28641,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28642,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28643,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28644,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28645,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28646,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28647,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28648,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28649,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28650,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28651,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28652,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28653,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28654,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28655,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28656,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28657,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28658,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28659,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28660,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28661,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28662,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28663,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28664,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28665,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28666,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28667,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28668,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28669,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28670,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28671,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28672,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28673,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28674,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28675,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28676,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28677,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28678,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28679,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28680,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28681,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28682,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28683,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28684,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28685,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28686,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28687,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28688,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28689,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28690,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28691,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28692,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28693,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28694,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28695,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28696,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28697,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28698,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28699,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28700,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28701,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28702,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28703,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28704,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28705,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28706,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28707,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28708,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28709,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28710,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28711,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28712,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28713,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28714,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28715,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28716,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28717,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28718,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28719,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28720,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28721,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28722,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28723,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28724,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28725,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28726,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28727,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28728,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28729,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28730,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28731,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28732,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28733,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28734,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28735,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28736,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28737,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28738,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28739,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28740,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28741,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28742,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28743,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28744,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28745,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28746,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28747,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28748,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28749,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28750,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28751,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28752,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28753,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28754,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28755,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28756,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28757,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28758,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28759,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28760,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28761,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28762,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28763,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28764,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28765,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28766,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28767,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28768,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28769,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28770,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28771,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28772,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28773,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28774,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28775,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28776,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28777,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28778,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28779,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28780,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28781,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28782,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28783,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28784,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28785,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28786,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28787,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28788,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28789,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28790,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28791,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28792,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28793,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28794,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28795,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28796,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28797,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28798,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28799,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28800,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28801,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28802,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28803,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28804,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28805,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28806,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28807,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28808,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28809,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28810,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28811,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28812,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28813,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28814,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28815,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28816,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28817,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28818,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28819,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28820,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28821,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28822,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28823,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28824,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28825,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28826,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28827,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28828,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28829,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28830,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28831,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28832,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28833,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28834,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28835,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28836,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28837,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28838,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28839,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28840,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28841,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28842,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28843,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28844,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28845,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28846,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28847,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28848,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28849,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
